type,name,confidence,page_number,line_number
topic,training,0.02857142857142857,32,0
topic,learning,0.07166123778501629,33,0
topic,unsupervised,0.02280130293159609,33,0
topic,data,0.02280130293159609,33,0
topic,analysis,0.019543973941368076,33,0
topic,used,0.019543973941368076,33,0
topic,models,0.03680981595092025,34,0
topic,ensemble,0.03374233128834356,34,0
topic,learning,0.03067484662576687,34,0
topic,used,0.024539877300613498,34,0
topic,training,0.02147239263803681,34,0
topic,learning,0.037815126050420166,35,0
topic,machine,0.025210084033613446,35,0
topic,decision,0.025210084033613446,35,0
topic,supervised,0.02100840336134454,35,0
topic,statistics,0.02100840336134454,35,0
topic,decision,0.054878048780487805,36,0
topic,tree,0.042682926829268296,36,0
topic,features,0.03048780487804878,36,0
topic,method,0.018292682926829267,36,0
topic,trees,0.018292682926829267,36,0
topic,probability,0.052805280528052806,37,0
topic,c,0.0429042904290429,37,0
topic,class,0.039603960396039604,37,0
topic,x,0.039603960396039604,37,0
topic,feature,0.033003300330033,37,0
topic,data,0.025,38,0
topic,cases,0.025,38,0
topic,bayes,0.02142857142857143,38,0
topic,hyperplane,0.02142857142857143,38,0
topic,input,0.017857142857142856,38,0
topic,data,0.032,39,0
topic,may,0.032,39,0
topic,two,0.024,39,0
topic,model,0.024,39,0
topic,features,0.024,39,0
topic,positive,0.029304029304029304,40,0
topic,negative,0.029304029304029304,40,0
topic,classiﬁcation,0.02564102564102564,40,0
topic,ml,0.02197802197802198,40,0
topic,2,0.02197802197802198,40,0
topic,used,0.018050541516245487,41,0
topic,error,0.018050541516245487,41,0
topic,stem,0.018050541516245487,41,0
topic,model,0.01444043321299639,41,0
topic,ml,0.01444043321299639,41,0
topic,yes,0.03383458646616541,42,0
topic,ml,0.022556390977443608,42,0
topic,logistic,0.022556390977443608,42,0
topic,accuracy,0.022556390977443608,42,0
topic,stem,0.022556390977443608,42,0
topic,methods,0.031007751937984496,43,0
topic,stem,0.027131782945736434,43,0
topic,students,0.01937984496124031,43,0
topic,interested,0.01937984496124031,43,0
topic,career,0.01937984496124031,43,0
topic,data,0.03067484662576687,44,0
topic,process,0.018404907975460124,44,0
topic,information,0.018404907975460124,44,0
topic,ml,0.015337423312883436,44,0
topic,researchers,0.015337423312883436,44,0
topic,learning,0.04962779156327544,45,0
topic,machine,0.02729528535980149,45,0
topic,j,0.022332506203473945,45,0
topic,data,0.017369727047146403,45,0
topic,2020,0.009925558312655087,45,0
topic,learning,0.0421455938697318,46,0
topic,1,0.034482758620689655,46,0
topic,data,0.03065134099616858,46,0
topic,machine,0.01532567049808429,46,0
topic,student,0.01532567049808429,46,0
topic,ai,0.052083333333333336,47,0
topic,sector,0.026041666666666668,47,0
topic,learning,0.020833333333333332,47,0
topic,machine,0.015625,47,0
topic,applications,0.015625,47,0
topic,students,0.0319634703196347,48,0
topic,ai,0.0273972602739726,48,0
topic,learning,0.0228310502283105,48,0
topic,teaching,0.0182648401826484,48,0
topic,intelligent,0.0182648401826484,48,0
topic,learning,0.1015625,49,0
topic,ml,0.0546875,49,0
topic,features,0.046875,49,0
topic,variable,0.046875,49,0
topic,fig,0.03125,49,0
topic,student,0.039711191335740074,50,0
topic,data,0.039711191335740074,50,0
topic,ml,0.02888086642599278,50,0
topic,academic,0.02888086642599278,50,0
topic,learning,0.021660649819494584,50,0
topic,regression,0.035398230088495575,51,0
topic,student,0.02654867256637168,51,0
topic,multiple,0.02654867256637168,51,0
topic,set,0.02654867256637168,51,0
topic,tree,0.017699115044247787,51,0
topic,used,0.02390438247011952,52,0
topic,student,0.02390438247011952,52,0
topic,ml,0.0199203187250996,52,0
topic,ai,0.0199203187250996,52,0
topic,section,0.0199203187250996,52,0
topic,student,0.041176470588235294,53,0
topic,ml,0.03529411764705882,53,0
topic,model,0.03235294117647059,53,0
topic,study,0.029411764705882353,53,0
topic,learning,0.023529411764705882,53,0
topic,student,0.05319148936170213,54,0
topic,dataset,0.047872340425531915,54,0
topic,article,0.031914893617021274,54,0
topic,accuracy,0.031914893617021274,54,0
topic,academic,0.031914893617021274,54,0
topic,dataset,0.0673076923076923,55,0
topic,student,0.04807692307692308,55,0
topic,academic,0.04807692307692308,55,0
topic,article,0.038461538461538464,55,0
topic,education,0.028846153846153848,55,0
topic,dataset,0.056179775280898875,56,0
topic,student,0.0449438202247191,56,0
topic,academic,0.0449438202247191,56,0
topic,article,0.033707865168539325,56,0
topic,ml,0.02247191011235955,56,0
topic,student,0.060240963855421686,57,0
topic,academic,0.04216867469879518,57,0
topic,study,0.02710843373493976,57,0
topic,ml,0.024096385542168676,57,0
topic,predict,0.018072289156626505,57,0
topic,ml,0.05084745762711865,58,0
topic,studies,0.05084745762711865,58,0
topic,model,0.03389830508474576,58,0
topic,study,0.02824858757062147,58,0
topic,data,0.02824858757062147,58,0
topic,ml,0.06825938566552901,59,0
topic,student,0.034129692832764506,59,0
topic,academic,0.027303754266211604,59,0
topic,studies,0.027303754266211604,59,0
topic,model,0.023890784982935155,59,0
topic,https,0.025806451612903226,60,0
topic,j,0.01935483870967742,60,0
topic,learning,0.01935483870967742,60,0
topic,research,0.016129032258064516,60,0
topic,education,0.016129032258064516,60,0
topic,sj,0.03802281368821293,61,0
topic,miah,0.034220532319391636,61,0
topic,learning,0.030418250950570342,61,0
topic,2021,0.022813688212927757,61,0
topic,inf,0.022813688212927757,61,0
topic,teaching,0.0365296803652968,62,0
topic,camelot,0.0319634703196347,62,0
topic,learning,0.0319634703196347,62,0
topic,evaluations,0.0273972602739726,62,0
topic,machine,0.0228310502283105,62,0
topic,ml,0.022222222222222223,63,0
topic,data,0.01904761904761905,63,0
topic,machine,0.01904761904761905,63,0
topic,model,0.01904761904761905,63,0
topic,evaluations,0.015873015873015872,63,0
topic,p,0.06542056074766354,64,0
topic,classiﬁer,0.037383177570093455,64,0
topic,2,0.028037383177570093,64,0
topic,x,0.028037383177570093,64,0
topic,ck,0.028037383177570093,64,0
topic,feature,0.058823529411764705,65,0
topic,k,0.03431372549019608,65,0
topic,point,0.03431372549019608,65,0
topic,classiﬁer,0.029411764705882353,65,0
topic,classes,0.029411764705882353,65,0
topic,layer,0.02888086642599278,66,0
topic,model,0.02527075812274368,66,0
topic,neurons,0.02527075812274368,66,0
topic,camelot,0.021660649819494584,66,0
topic,1,0.021660649819494584,66,0
topic,instructor,0.07692307692307693,67,0
topic,data,0.038461538461538464,67,0
topic,ability,0.038461538461538464,67,0
topic,1,0.023076923076923078,67,0
topic,camelot,0.023076923076923078,67,0
topic,average,0.057692307692307696,68,0
topic,table,0.038461538461538464,68,0
topic,data,0.03205128205128205,68,0
topic,camelot,0.019230769230769232,68,0
topic,six,0.019230769230769232,68,0
topic,data,0.06504065040650407,69,0
topic,values,0.04065040650406504,69,0
topic,dependent,0.028455284552845527,69,0
topic,features,0.028455284552845527,69,0
topic,missing,0.028455284552845527,69,0
topic,feature,0.045112781954887216,70,0
topic,values,0.041353383458646614,70,0
topic,missing,0.03007518796992481,70,0
topic,standardization,0.03007518796992481,70,0
topic,median,0.02631578947368421,70,0
topic,categorical,0.02912621359223301,71,0
topic,score,0.024271844660194174,71,0
topic,variable,0.024271844660194174,71,0
topic,reading,0.019417475728155338,71,0
topic,x,0.019417475728155338,71,0
topic,training,0.03985507246376811,72,0
topic,average,0.025362318840579712,72,0
topic,data,0.025362318840579712,72,0
topic,feature,0.025362318840579712,72,0
topic,model,0.018115942028985508,72,0
topic,model,0.03389830508474576,73,0
topic,x,0.02824858757062147,73,0
topic,2,0.022598870056497175,73,0
topic,1,0.022598870056497175,73,0
topic,import,0.022598870056497175,73,0
topic,grid,0.03942652329749104,74,0
topic,model,0.03942652329749104,74,0
topic,svm,0.02867383512544803,74,0
topic,weights,0.025089605734767026,74,0
topic,n,0.025089605734767026,74,0
topic,classiﬁer,0.03088803088803089,75,0
topic,import,0.03088803088803089,75,0
topic,1,0.03088803088803089,75,0
topic,2,0.03088803088803089,75,0
topic,model,0.02702702702702703,75,0
topic,data,0.038461538461538464,76,0
topic,features,0.02564102564102564,76,0
topic,1,0.019230769230769232,76,0
topic,use,0.019230769230769232,76,0
topic,training,0.019230769230769232,76,0
topic,line,0.036885245901639344,77,0
topic,sentiment,0.028688524590163935,77,0
topic,may,0.02459016393442623,77,0
topic,feedback,0.020491803278688523,77,0
topic,analyzer,0.01639344262295082,77,0
topic,professor,0.027777777777777776,78,0
topic,assignments,0.023148148148148147,78,0
topic,positive,0.018518518518518517,78,0
topic,negative,0.018518518518518517,78,0
topic,lectures,0.018518518518518517,78,0
topic,evaluation,0.038834951456310676,79,0
topic,many,0.03398058252427184,79,0
topic,confusion,0.02912621359223301,79,0
topic,metrics,0.02912621359223301,79,0
topic,matrix,0.024271844660194174,79,0
topic,model,0.043478260869565216,80,0
topic,ml,0.03162055335968379,80,0
topic,metric,0.02766798418972332,80,0
topic,recall,0.02766798418972332,80,0
topic,precision,0.023715415019762844,80,0
topic,models,0.029585798816568046,81,0
topic,precision,0.023668639053254437,81,0
topic,recall,0.023668639053254437,81,0
topic,ml,0.020710059171597635,81,0
topic,false,0.020710059171597635,81,0
topic,ml,0.07317073170731707,82,0
topic,5,0.04878048780487805,82,0
topic,six,0.04878048780487805,82,0
topic,classiﬁcation,0.04878048780487805,82,0
topic,models,0.04878048780487805,82,0
topic,data,0.03482587064676617,83,0
topic,learning,0.03482587064676617,83,0
topic,camelot,0.029850746268656716,83,0
topic,machine,0.024875621890547265,83,0
topic,effective,0.01990049751243781,83,0
topic,learning,0.038461538461538464,84,0
topic,teaching,0.03365384615384615,84,0
topic,machine,0.019230769230769232,84,0
topic,camelot,0.014423076923076924,84,0
topic,student,0.014423076923076924,84,0
topic,equal,0.08860759493670886,85,0
topic,feature,0.06329113924050633,85,0
topic,tree,0.05063291139240506,85,0
topic,node,0.05063291139240506,85,0
topic,point,0.05063291139240506,85,0
topic,penalized,0.04639175257731959,86,0
topic,regression,0.04639175257731959,86,0
topic,data,0.030927835051546393,86,0
topic,predictive,0.02577319587628866,86,0
topic,learning,0.020618556701030927,86,0
topic,models,0.03289473684210526,87,0
topic,data,0.03289473684210526,87,0
topic,predictive,0.02631578947368421,87,0
topic,modeling,0.023026315789473683,87,0
topic,variables,0.023026315789473683,87,0
topic,data,0.05351170568561873,88,0
topic,penalized,0.033444816053511704,88,0
topic,regression,0.033444816053511704,88,0
topic,models,0.033444816053511704,88,0
topic,lasso,0.020066889632107024,88,0
topic,data,0.04195804195804196,89,0
topic,test,0.038461538461538464,89,0
topic,model,0.027972027972027972,89,0
topic,student,0.027972027972027972,89,0
topic,training,0.02097902097902098,89,0
topic,x,0.04329004329004329,90,0
topic,regression,0.03896103896103896,90,0
topic,xt,0.03463203463203463,90,0
topic,matrix,0.03463203463203463,90,0
topic,eq,0.030303030303030304,90,0
topic,ridge,0.04234527687296417,91,0
topic,lasso,0.04234527687296417,91,0
topic,penalty,0.035830618892508145,91,0
topic,coefﬁcients,0.029315960912052116,91,0
topic,λ,0.02280130293159609,91,0
topic,1,0.026905829596412557,92,0
topic,model,0.026905829596412557,92,0
topic,penalized,0.02242152466367713,92,0
topic,lasso,0.02242152466367713,92,0
topic,α,0.02242152466367713,92,0
topic,model,0.04149377593360996,93,0
topic,cv,0.03319502074688797,93,0
topic,λ,0.03319502074688797,93,0
topic,error,0.024896265560165973,93,0
topic,training,0.02074688796680498,93,0
topic,prediction,0.04296875,94,0
topic,predicted,0.0234375,94,0
topic,data,0.01953125,94,0
topic,model,0.01953125,94,0
topic,errors,0.01953125,94,0
topic,cases,0.04580152671755725,95,0
topic,conﬁrmed,0.03435114503816794,95,0
topic,accuracy,0.022900763358778626,95,0
topic,hypothesis,0.019083969465648856,95,0
topic,fn,0.015267175572519083,95,0
topic,data,0.04878048780487805,96,0
topic,model,0.028455284552845527,96,0
topic,predictors,0.024390243902439025,96,0
topic,sensitivity,0.02032520325203252,96,0
topic,conﬁrmed,0.02032520325203252,96,0
topic,regression,0.05687203791469194,97,0
topic,penalty,0.037914691943127965,97,0
topic,penalized,0.03317535545023697,97,0
topic,group,0.03317535545023697,97,0
topic,functions,0.02843601895734597,97,0
topic,mcp,0.034334763948497854,98,0
topic,mnet,0.034334763948497854,98,0
topic,1,0.034334763948497854,98,0
topic,penalty,0.02575107296137339,98,0
topic,2,0.02575107296137339,98,0
topic,effects,0.03474903474903475,99,0
topic,random,0.02702702702702703,99,0
topic,glmmlasso,0.023166023166023165,99,0
topic,parameter,0.023166023166023165,99,0
topic,ﬁxed,0.019305019305019305,99,0
topic,regression,0.03296703296703297,100,0
topic,psi,0.03296703296703297,100,0
topic,lasso,0.03296703296703297,100,0
topic,variables,0.029304029304029304,100,0
topic,penalized,0.02564102564102564,100,0
topic,penalized,0.045112781954887216,101,0
topic,regression,0.045112781954887216,101,0
topic,research,0.022556390977443608,101,0
topic,data,0.018796992481203006,101,0
topic,analysis,0.015037593984962405,101,0
topic,lasso,0.05,102,0
topic,enet,0.05,102,0
topic,glmnet,0.05,102,0
topic,binomial,0.0375,102,0
topic,coef,0.0375,102,0
topic,grpreg,0.05263157894736842,103,0
topic,error,0.043859649122807015,103,0
topic,pred,0.03508771929824561,103,0
topic,mcp,0.03508771929824561,103,0
topic,group,0.02631578947368421,103,0
topic,https,0.043343653250773995,104,0
topic,je,0.02786377708978328,104,0
topic,stat,0.02476780185758514,104,0
topic,oo,0.02476780185758514,104,0
topic,via,0.021671826625386997,104,0
topic,j,0.04292929292929293,105,0
topic,https,0.030303030303030304,105,0
topic,stat,0.027777777777777776,105,0
topic,regression,0.022727272727272728,105,0
topic,selection,0.022727272727272728,105,0
topic,j,0.05405405405405406,106,0
topic,https,0.05405405405405406,106,0
topic,penalized,0.02702702702702703,106,0
topic,regression,0.02702702702702703,106,0
topic,data,0.02702702702702703,106,0
topic,predicting,0.3333333333333333,107,0
topic,student,0.3333333333333333,107,0
topic,performance,0.3333333333333333,107,0
topic,performance,0.054187192118226604,108,0
topic,students,0.029556650246305417,108,0
topic,systems,0.024630541871921183,108,0
topic,machine,0.019704433497536946,108,0
topic,learning,0.019704433497536946,108,0
topic,learning,0.029605263157894735,109,0
topic,students,0.029605263157894735,109,0
topic,education,0.019736842105263157,109,0
topic,performance,0.019736842105263157,109,0
topic,educational,0.01644736842105263,109,0
topic,students,0.05791505791505792,110,0
topic,performance,0.03474903474903475,110,0
topic,machine,0.019305019305019305,110,0
topic,accuracy,0.019305019305019305,110,0
topic,factors,0.019305019305019305,110,0
topic,studies,0.05102040816326531,111,0
topic,success,0.04081632653061224,111,0
topic,parents,0.04081632653061224,111,0
topic,children,0.04081632653061224,111,0
topic,factors,0.030612244897959183,111,0
topic,children,0.027210884353741496,112,0
topic,schools,0.023809523809523808,112,0
topic,students,0.023809523809523808,112,0
topic,performance,0.02040816326530612,112,0
topic,school,0.02040816326530612,112,0
topic,x,0.12568306010928962,113,0
topic,et,0.060109289617486336,113,0
topic,al,0.060109289617486336,113,0
topic,features,0.0273224043715847,113,0
topic,accuracy,0.02185792349726776,113,0
topic,features,0.03642384105960265,114,0
topic,education,0.026490066225165563,114,0
topic,previous,0.023178807947019868,114,0
topic,students,0.019867549668874173,114,0
topic,grades,0.019867549668874173,114,0
topic,numeric,0.06611570247933884,115,0
topic,binary,0.05371900826446281,115,0
topic,school,0.0371900826446281,115,0
topic,yes,0.03305785123966942,115,0
topic,0,0.024793388429752067,115,0
topic,students,0.054945054945054944,116,0
topic,machine,0.04395604395604396,116,0
topic,performance,0.03296703296703297,116,0
topic,support,0.03296703296703297,116,0
topic,data,0.03296703296703297,116,0
topic,b,0.07042253521126761,117,0
topic,c,0.056338028169014086,117,0
topic,1,0.056338028169014086,117,0
topic,classes,0.04225352112676056,117,0
topic,hyperplane,0.04225352112676056,117,0
topic,tree,0.04938271604938271,118,0
topic,rf,0.037037037037037035,118,0
topic,decision,0.037037037037037035,118,0
topic,random,0.024691358024691357,118,0
topic,forest,0.024691358024691357,118,0
topic,grade,0.03977272727272727,119,0
topic,negative,0.03409090909090909,119,0
topic,class,0.028409090909090908,119,0
topic,predicted,0.028409090909090908,119,0
topic,positive,0.028409090909090908,119,0
topic,previous,0.041666666666666664,120,0
topic,grades,0.032407407407407406,120,0
topic,models,0.027777777777777776,120,0
topic,shows,0.023148148148148147,120,0
topic,accuracy,0.023148148148148147,120,0
topic,models,0.04,121,0
topic,uci,0.04,121,0
topic,dataset,0.04,121,0
topic,fig,0.02666666666666667,121,0
topic,accuracy,0.02666666666666667,121,0
topic,fig,0.05,122,0
topic,models,0.05,122,0
topic,using,0.05,122,0
topic,previous,0.05,122,0
topic,grades,0.05,122,0
topic,student,0.05042016806722689,123,0
topic,features,0.037815126050420166,123,0
topic,performance,0.037815126050420166,123,0
topic,education,0.025210084033613446,123,0
topic,learning,0.02100840336134454,123,0
topic,https,0.035629453681710214,124,0
topic,1,0.021377672209026127,124,0
topic,school,0.019002375296912115,124,0
topic,j,0.0166270783847981,124,0
topic,students,0.014251781472684086,124,0
topic,data,0.022332506203473945,125,0
topic,student,0.019851116625310174,125,0
topic,performance,0.019851116625310174,125,0
topic,mining,0.019851116625310174,125,0
topic,j,0.017369727047146403,125,0
topic,question,0.0319634703196347,126,0
topic,response,0.0273972602739726,126,0
topic,time,0.0273972602739726,126,0
topic,regression,0.0273972602739726,126,0
topic,features,0.0228310502283105,126,0
topic,features,0.04607046070460705,127,0
topic,word,0.03523035230352303,127,0
topic,count,0.02981029810298103,127,0
topic,item,0.024390243902439025,127,0
topic,response,0.02168021680216802,127,0
topic,ap,0.03278688524590164,128,0
topic,students,0.029508196721311476,128,0
topic,features,0.02622950819672131,128,0
topic,high,0.022950819672131147,128,0
topic,item,0.019672131147540985,128,0
topic,time,0.030042918454935622,129,0
topic,question,0.02575107296137339,129,0
topic,response,0.02575107296137339,129,0
topic,features,0.02145922746781116,129,0
topic,regression,0.017167381974248927,129,0
topic,question,0.06310679611650485,130,0
topic,number,0.05825242718446602,130,0
topic,text,0.038834951456310676,130,0
topic,response,0.03398058252427184,130,0
topic,time,0.024271844660194174,130,0
topic,item,0.06535947712418301,131,0
topic,unique,0.0392156862745098,131,0
topic,topics,0.032679738562091505,131,0
topic,number,0.026143790849673203,131,0
topic,attributes,0.026143790849673203,131,0
topic,terms,0.0273972602739726,132,0
topic,count,0.0228310502283105,132,0
topic,question,0.0228310502283105,132,0
topic,readability,0.0228310502283105,132,0
topic,statistics,0.0182648401826484,132,0
topic,question,0.024096385542168676,133,0
topic,regression,0.024096385542168676,133,0
topic,count,0.024096385542168676,133,0
topic,features,0.020080321285140562,133,0
topic,content,0.020080321285140562,133,0
topic,features,0.06896551724137931,134,0
topic,statistic,0.04597701149425287,134,0
topic,model,0.04597701149425287,134,0
topic,selection,0.034482758620689655,134,0
topic,starts,0.022988505747126436,134,0
topic,variables,0.030927835051546393,135,0
topic,model,0.024054982817869417,135,0
topic,regression,0.024054982817869417,135,0
topic,nodes,0.024054982817869417,135,0
topic,tree,0.020618556701030927,135,0
topic,model,0.05555555555555555,136,0
topic,selection,0.047619047619047616,136,0
topic,features,0.03968253968253968,136,0
topic,linear,0.031746031746031744,136,0
topic,ta,0.023809523809523808,136,0
topic,coefﬁcient,0.030927835051546393,137,0
topic,multiple,0.030927835051546393,137,0
topic,complete,0.030927835051546393,137,0
topic,students,0.030927835051546393,137,0
topic,features,0.020618556701030927,137,0
topic,features,0.02857142857142857,138,0
topic,regression,0.02857142857142857,138,0
topic,test,0.022857142857142857,138,0
topic,scores,0.022857142857142857,138,0
topic,item,0.022857142857142857,138,0
topic,item,0.035483870967741936,139,0
topic,response,0.03225806451612903,139,0
topic,time,0.01935483870967742,139,0
topic,test,0.01935483870967742,139,0
topic,j,0.01935483870967742,139,0
topic,https,0.028871391076115485,140,0
topic,readability,0.01837270341207349,140,0
topic,j,0.01837270341207349,140,0
topic,statistics,0.015748031496062992,140,0
topic,cheng,0.013123359580052493,140,0
topic,occupational,0.1,141,0
topic,statistics,0.1,141,0
topic,128,0.05,141,0
topic,denner,0.05,141,0
topic,et,0.05,141,0
topic,student,0.03553299492385787,142,0
topic,dropout,0.025380710659898477,142,0
topic,machine,0.025380710659898477,142,0
topic,learning,0.025380710659898477,142,0
topic,models,0.025380710659898477,142,0
topic,students,0.04363636363636364,143,0
topic,student,0.03272727272727273,143,0
topic,universities,0.01818181818181818,143,0
topic,ﬁnancial,0.01818181818181818,143,0
topic,may,0.01818181818181818,143,0
topic,student,0.03515625,144,0
topic,students,0.03125,144,0
topic,learning,0.03125,144,0
topic,machine,0.02734375,144,0
topic,help,0.02734375,144,0
topic,predictors,0.06870229007633588,145,0
topic,models,0.030534351145038167,145,0
topic,student,0.026717557251908396,145,0
topic,factors,0.019083969465648856,145,0
topic,learning,0.019083969465648856,145,0
topic,student,0.06746031746031746,146,0
topic,models,0.027777777777777776,146,0
topic,learning,0.023809523809523808,146,0
topic,predictors,0.023809523809523808,146,0
topic,activities,0.01984126984126984,146,0
topic,student,0.051587301587301584,147,0
topic,dropout,0.04365079365079365,147,0
topic,models,0.031746031746031744,147,0
topic,model,0.027777777777777776,147,0
topic,data,0.023809523809523808,147,0
topic,student,0.04727272727272727,148,0
topic,learning,0.04727272727272727,148,0
topic,dropout,0.04363636363636364,148,0
topic,model,0.03636363636363636,148,0
topic,models,0.03272727272727273,148,0
topic,factors,0.03333333333333333,149,0
topic,predictive,0.027777777777777776,149,0
topic,student,0.022222222222222223,149,0
topic,monitoring,0.022222222222222223,149,0
topic,feedback,0.022222222222222223,149,0
topic,model,0.05172413793103448,150,0
topic,teacher,0.04310344827586207,150,0
topic,curriculum,0.02586206896551724,150,0
topic,predictive,0.02586206896551724,150,0
topic,student,0.017241379310344827,150,0
topic,system,0.03861003861003861,151,0
topic,data,0.03088803088803089,151,0
topic,educational,0.02702702702702703,151,0
topic,analyst,0.023166023166023165,151,0
topic,models,0.023166023166023165,151,0
topic,learning,0.043010752688172046,152,0
topic,models,0.03763440860215054,152,0
topic,model,0.026881720430107527,152,0
topic,machine,0.026881720430107527,152,0
topic,lms,0.026881720430107527,152,0
topic,140,0.1,153,0
topic,bognár,0.1,153,0
topic,fig,0.1,153,0
topic,4,0.1,153,0
topic,components,0.1,153,0
topic,course,0.06048387096774194,154,0
topic,indicators,0.03225806451612903,154,0
topic,indicator,0.03225806451612903,154,0
topic,student,0.028225806451612902,154,0
topic,within,0.028225806451612902,154,0
topic,duration,0.044444444444444446,155,0
topic,data,0.044444444444444446,155,0
topic,model,0.03333333333333333,155,0
topic,time,0.03333333333333333,155,0
topic,use,0.03333333333333333,155,0
topic,model,0.06976744186046512,156,0
topic,time,0.06976744186046512,156,0
topic,student,0.046511627906976744,156,0
topic,activities,0.046511627906976744,156,0
topic,data,0.03488372093023256,156,0
topic,time,0.02531645569620253,157,0
topic,students,0.02531645569620253,157,0
topic,samples,0.02531645569620253,157,0
topic,8,0.0189873417721519,157,0
topic,model,0.0189873417721519,157,0
topic,time,0.06201550387596899,158,0
topic,student,0.031007751937984496,158,0
topic,v,0.031007751937984496,158,0
topic,matrix,0.031007751937984496,158,0
topic,x,0.031007751937984496,158,0
topic,time,0.037267080745341616,159,0
topic,course,0.024844720496894408,159,0
topic,student,0.024844720496894408,159,0
topic,target,0.018633540372670808,159,0
topic,value,0.018633540372670808,159,0
topic,function,0.04013377926421405,160,0
topic,f,0.026755852842809364,160,0
topic,data,0.023411371237458192,160,0
topic,model,0.023411371237458192,160,0
topic,predictors,0.020066889632107024,160,0
topic,dropout,0.03669724770642202,161,0
topic,model,0.027522935779816515,161,0
topic,student,0.027522935779816515,161,0
topic,decision,0.027522935779816515,161,0
topic,trees,0.027522935779816515,161,0
topic,student,0.030042918454935622,162,0
topic,prediction,0.02575107296137339,162,0
topic,performance,0.02145922746781116,162,0
topic,target,0.02145922746781116,162,0
topic,data,0.017167381974248927,162,0
topic,students,0.08450704225352113,163,0
topic,failed,0.07042253521126761,163,0
topic,accuracy,0.056338028169014086,163,0
topic,correctly,0.04225352112676056,163,0
topic,tp,0.04225352112676056,163,0
topic,model,0.07657657657657657,164,0
topic,bias,0.04054054054054054,164,0
topic,variance,0.04054054054054054,164,0
topic,precision,0.03153153153153153,164,0
topic,f1,0.02702702702702703,164,0
topic,model,0.1073170731707317,165,0
topic,performance,0.04878048780487805,165,0
topic,validation,0.04390243902439024,165,0
topic,metrics,0.03902439024390244,165,0
topic,training,0.03902439024390244,165,0
topic,training,0.05106382978723404,166,0
topic,model,0.0425531914893617,166,0
topic,bias,0.03829787234042553,166,0
topic,high,0.03829787234042553,166,0
topic,error,0.03404255319148936,166,0
topic,fig,0.1,167,0
topic,learning,0.1,167,0
topic,curve,0.1,167,0
topic,low,0.1,167,0
topic,bias,0.1,167,0
topic,models,0.04150943396226415,168,0
topic,student,0.03018867924528302,168,0
topic,learning,0.03018867924528302,168,0
topic,bias,0.022641509433962263,168,0
topic,variance,0.022641509433962263,168,0
topic,https,0.0469208211143695,169,0
topic,j,0.020527859237536656,169,0
topic,learning,0.020527859237536656,169,0
topic,students,0.017595307917888565,169,0
topic,using,0.017595307917888565,169,0
topic,https,0.043209876543209874,170,0
topic,student,0.024691358024691357,170,0
topic,j,0.024691358024691357,170,0
topic,2020,0.021604938271604937,170,0
topic,educ,0.021604938271604937,170,0
topic,learning,0.10256410256410256,171,0
topic,students,0.041025641025641026,171,0
topic,machine,0.03076923076923077,171,0
topic,data,0.03076923076923077,171,0
topic,methods,0.02564102564102564,171,0
topic,learning,0.11854103343465046,172,0
topic,data,0.0486322188449848,172,0
topic,activities,0.02127659574468085,172,0
topic,ai,0.0182370820668693,172,0
topic,various,0.0182370820668693,172,0
topic,learning,0.07371794871794872,173,0
topic,team,0.028846153846153848,173,0
topic,students,0.019230769230769232,173,0
topic,online,0.019230769230769232,173,0
topic,instructional,0.019230769230769232,173,0
topic,students,0.051587301587301584,174,0
topic,learning,0.04365079365079365,174,0
topic,5,0.03571428571428571,174,0
topic,count,0.031746031746031744,174,0
topic,student,0.023809523809523808,174,0
topic,learning,0.05338078291814947,175,0
topic,int,0.046263345195729534,175,0
topic,student,0.046263345195729534,175,0
topic,times,0.02491103202846975,175,0
topic,data,0.021352313167259787,175,0
topic,words,0.065625,176,0
topic,word,0.025,176,0
topic,data,0.021875,176,0
topic,number,0.021875,176,0
topic,text,0.01875,176,0
topic,number,0.04,177,0
topic,fig,0.02666666666666667,177,0
topic,word,0.02666666666666667,177,0
topic,label,0.02666666666666667,177,0
topic,percentage,0.02666666666666667,177,0
topic,vector,0.04710144927536232,178,0
topic,vocabulary,0.03985507246376811,178,0
topic,layer,0.03985507246376811,178,0
topic,matrix,0.036231884057971016,178,0
topic,model,0.028985507246376812,178,0
topic,content,0.05309734513274336,179,0
topic,student,0.030973451327433628,179,0
topic,teacher,0.030973451327433628,179,0
topic,guidance,0.030973451327433628,179,0
topic,matching,0.02654867256637168,179,0
topic,content,0.047619047619047616,180,0
topic,student,0.04285714285714286,180,0
topic,1,0.03333333333333333,180,0
topic,represents,0.03333333333333333,180,0
topic,map,0.02857142857142857,180,0
topic,achievement,0.13043478260869565,181,0
topic,periodical,0.10869565217391304,181,0
topic,test,0.10869565217391304,181,0
topic,mrr,0.10869565217391304,181,0
topic,map,0.10869565217391304,181,0
topic,sc,0.054140127388535034,182,0
topic,learning,0.041401273885350316,182,0
topic,students,0.03503184713375796,182,0
topic,student,0.03184713375796178,182,0
topic,δ,0.028662420382165606,182,0
topic,learning,0.061068702290076333,183,0
topic,semester,0.05343511450381679,183,0
topic,students,0.03816793893129771,183,0
topic,nb,0.030534351145038167,183,0
topic,rf,0.030534351145038167,183,0
topic,semester,0.09090909090909091,184,0
topic,nb,0.09090909090909091,184,0
topic,rf,0.09090909090909091,184,0
